temperature,humidity,pressure,wind_speed,thunderstorm
28.96,77.36,1008.08,12.2,1
34.79,66.36,998.52,9.3,0
27.92,79.61,1015.53,9.5,0
25.95,60.3,1003.61,2.95,0
28.09,85.53,1012.93,11.27,0
22.35,93.86,1005.29,28.99,0
36.24,79.83,1005.85,28.41,1
33.69,97.94,1014.77,16.74,1
21.96,81.22,990.68,4.62,0
37.58,96.41,1007.19,18.13,1
32.72,40.8,1015.34,23.2,0
39.55,76.75,999.59,21.01,1
24.94,77.99,995.56,23.83,1
27.76,94.0,1001.56,2.61,0
31.79,48.02,1009.6,26.17,0
38.92,40.86,1000.88,16.37,1
24.93,86.79,1000.05,5.8,0
32.57,84.56,1007.36,6.99,0
22.3,49.83,996.95,6.98,0
22.82,96.08,990.1,22.62,1
21.51,91.8,1015.24,24.68,0
23.44,75.71,1004.6,24.7,1
39.75,88.35,994.73,21.4,1
26.18,71.93,996.37,24.68,0
31.31,88.66,1005.12,25.07,1
39.66,71.73,1001.9,4.47,0
35.65,99.75,1014.55,4.26,0
22.56,49.74,994.09,28.5,0
32.46,52.8,994.83,13.81,1
36.72,54.77,1015.17,4.31,0
29.96,97.51,1015.86,10.34,0
31.65,93.72,1014.2,24.7,1
39.9,43.84,993.52,8.68,0
25.01,66.16,990.05,4.94,0
36.33,41.2,1008.57,19.2,0
33.57,99.73,1014.79,27.45,1
39.84,58.11,1013.07,3.68,0
29.8,62.91,1000.52,10.76,0
39.99,69.94,1012.79,10.53,0
32.08,41.95,1000.86,7.09,0
39.2,60.8,1002.31,19.13,1
35.61,89.85,1019.79,3.94,0
26.78,56.25,997.04,11.22,0
26.65,90.22,1016.32,2.13,0
33.41,57.68,1013.97,24.14,0
22.85,61.31,1005.23,28.3,0
35.22,67.78,1009.64,24.41,0
22.82,70.08,1003.4,19.18,0
22.49,98.02,1006.42,2.82,0
30.29,89.72,1000.23,15.76,1
27.22,89.65,992.78,7.64,0
37.79,45.83,992.39,28.36,1
36.7,89.5,991.04,9.62,1
24.01,93.01,1018.07,2.31,0
27.14,91.58,1007.73,10.15,0
37.18,54.69,1015.35,2.19,0
33.61,70.11,1016.35,26.68,0
22.87,80.35,1010.61,13.67,0
20.74,64.0,1015.29,11.41,0
20.4,45.23,1007.4,7.22,0
33.8,50.61,1007.72,18.52,0
25.48,80.0,1012.48,14.62,0
31.88,57.73,995.6,15.28,1
21.83,48.78,996.71,4.14,0
38.64,42.04,998.75,22.69,1
35.78,99.98,1005.45,4.62,0
26.04,90.98,1003.13,5.65,0
29.93,62.3,1014.7,10.76,0
37.55,68.22,1004.8,14.82,1
20.41,65.36,1002.72,20.09,0
35.62,94.68,1004.04,8.63,1
30.15,62.67,1012.2,28.93,0
33.25,94.58,1017.92,9.61,0
32.23,60.15,1001.66,25.87,1
36.51,58.83,1005.1,23.05,0
26.49,51.49,1015.86,24.37,0
20.87,60.67,1017.46,26.05,0
31.32,45.58,997.63,23.21,1
26.53,63.27,991.54,12.88,0
35.47,56.02,1011.06,7.56,0
30.55,48.3,1016.54,7.64,0
36.66,49.09,1016.32,8.83,0
35.44,89.25,1007.89,4.34,0
27.2,77.06,991.12,16.96,1
20.94,67.83,999.33,7.72,0
37.49,81.98,998.05,5.46,1
28.87,48.02,1012.19,3.87,0
21.11,79.6,1009.79,13.31,0
35.57,96.55,996.46,28.18,1
29.96,67.98,1013.18,4.74,0
21.46,54.86,997.62,11.07,0
34.05,92.86,995.63,19.65,1
34.09,44.64,997.24,27.93,1
24.45,98.82,1005.47,21.17,0
21.72,48.78,1012.26,28.49,0
29.29,83.54,1017.04,28.69,1
38.19,65.08,1005.13,28.24,0
21.62,64.92,1011.04,3.36,0
25.33,88.55,992.91,5.92,0
33.71,40.47,1003.28,23.73,1
38.53,42.78,1015.75,12.01,0
39.66,43.63,1015.54,4.89,0
31.77,54.96,992.72,24.94,1
27.92,89.75,996.38,23.97,1
29.89,71.4,1017.91,24.39,0
36.05,84.88,993.47,9.26,1
30.81,43.3,1006.38,28.06,0
32.41,44.67,1009.43,17.33,0
33.88,80.05,1012.94,6.41,0
26.92,43.12,991.2,26.44,0
20.06,69.21,1018.12,23.29,0
21.25,99.49,1012.81,18.14,0
32.39,60.78,1009.66,23.82,0
36.07,46.3,1016.7,5.6,0
32.88,58.63,991.14,22.71,1
21.3,83.91,993.2,14.15,1
31.64,50.44,1018.67,2.64,0
26.57,51.32,1019.78,17.23,0
28.12,53.39,1014.28,23.09,0
39.69,48.86,1016.09,19.52,0
29.45,75.67,1012.68,24.0,1
32.52,83.06,994.02,22.43,1
20.38,64.96,1017.54,20.21,0
37.79,96.93,1014.07,23.25,1
29.35,53.53,1018.29,9.84,0
37.35,44.29,990.06,8.93,0
28.93,71.58,990.44,23.79,1
30.13,59.79,1007.06,20.43,0
38.66,97.39,1006.94,21.43,1
28.25,94.77,1018.52,10.22,0
22.45,52.73,1008.95,10.57,0
22.73,70.58,990.34,6.74,0
29.4,54.3,996.62,19.07,1
32.68,43.29,1014.41,28.94,0
24.85,67.27,1017.39,3.44,0
31.13,82.21,1008.21,13.35,1
28.37,55.22,1011.91,8.2,0
30.16,70.5,999.75,11.12,0
27.66,98.09,1011.41,6.28,0
28.02,68.88,1018.18,23.54,0
32.49,81.51,997.28,17.66,1
25.11,74.3,1012.19,20.27,0
32.52,63.41,1008.77,10.84,0
38.95,86.25,995.33,9.7,1
20.62,86.07,1012.42,19.11,0
30.05,47.5,1002.71,5.92,0
33.85,69.75,997.81,11.51,0
38.63,57.86,998.81,18.48,1
34.34,54.83,1003.74,28.54,1
37.94,47.37,995.55,23.52,1
39.92,44.82,1015.28,17.36,0
23.9,44.8,1003.58,15.76,0
26.42,58.23,1016.84,27.27,0
27.68,67.02,1013.85,18.04,0
21.23,73.07,1000.9,12.17,0
39.35,75.84,993.5,15.74,1
35.72,80.38,1017.74,6.15,0
35.8,66.9,1008.87,7.37,0
29.86,50.95,1003.54,8.84,0
28.87,96.09,990.13,16.57,1
39.82,60.96,1000.06,19.86,1
23.09,73.23,1011.73,22.58,0
37.07,54.3,1010.99,16.69,0
37.86,70.19,991.82,17.62,1
30.4,81.18,1012.01,16.76,1
22.21,99.03,998.45,13.25,1
33.55,50.06,994.41,22.55,1
22.43,98.28,997.9,21.93,1
38.03,98.43,1002.73,12.84,1
32.79,53.17,1002.07,16.67,1
26.33,70.07,1003.03,3.57,0
33.71,64.43,1007.39,6.07,0
36.61,73.44,1000.71,6.69,0
32.12,83.94,1002.88,6.78,1
28.73,53.25,996.43,27.09,1
31.88,54.94,991.61,9.11,0
23.37,86.49,1017.63,29.91,0
28.24,60.53,1007.87,14.11,0
21.86,54.9,1015.32,25.06,0
38.76,89.82,1008.94,9.73,0
39.33,55.67,1006.35,5.49,0
22.73,98.38,990.78,23.55,1
39.3,80.34,991.11,17.43,1
31.57,68.37,1008.1,23.13,0
29.26,47.53,1009.68,27.61,0
34.59,81.75,1008.22,8.58,0
28.79,57.45,996.95,6.04,0
29.11,55.06,993.17,21.08,1
35.57,97.93,1014.38,17.53,1
36.01,40.3,1007.47,20.73,0
39.16,49.5,997.58,12.66,1
38.73,92.52,1004.08,26.39,1
37.64,84.65,1003.06,4.07,1
28.59,53.45,1001.58,26.03,1
39.27,75.95,1014.64,24.98,1
28.33,92.96,1007.24,25.97,1
28.4,81.57,992.2,22.29,1
27.43,84.61,1006.54,10.82,0
35.51,67.05,999.54,2.29,0
35.09,68.07,1002.81,24.75,1
31.91,58.45,999.63,8.44,0
26.64,45.88,1011.36,9.62,0
32.98,47.22,1014.82,9.14,0
30.51,48.17,1015.75,10.17,0
30.18,75.81,1010.51,3.4,0
30.78,71.32,995.89,17.82,1
36.68,66.47,991.88,14.39,1
36.46,69.16,1010.65,7.43,0
28.84,82.36,1017.15,15.89,1
20.35,98.82,1013.41,26.97,0
31.8,53.34,990.77,3.68,0
20.23,88.58,1016.36,15.91,0
25.35,65.36,1001.61,24.21,0
34.67,42.56,1016.04,28.84,0
20.01,47.76,1010.08,12.24,0
39.01,83.41,992.62,9.58,1
28.57,91.02,1018.29,25.14,1
33.09,86.36,992.08,9.52,1
37.09,58.96,1005.21,3.96,0
26.74,62.26,994.56,29.08,0
24.66,60.75,1006.75,20.0,0
30.06,96.97,1014.49,18.13,1
27.24,43.6,1006.99,4.8,0
24.54,71.68,1001.84,26.46,0
26.35,49.19,1003.25,10.18,0
34.13,64.25,1002.78,28.41,1
26.53,84.7,1001.97,24.52,1
20.07,74.94,1002.09,14.57,0
36.55,72.7,997.64,6.82,0
28.76,57.67,1000.11,21.43,1
38.11,79.91,1019.13,13.11,1
38.87,66.66,1016.45,10.63,0
37.92,83.71,1013.03,12.61,1
21.4,91.25,1001.26,10.16,0
30.65,82.53,1019.55,13.38,1
31.28,69.75,1004.73,17.98,1
29.04,65.25,990.35,19.28,1
35.49,89.84,1001.06,28.18,1
31.71,54.35,1006.54,16.01,0
35.39,97.25,997.48,24.44,1
34.27,94.03,1008.98,23.61,1
39.57,65.18,1000.83,17.46,1
34.17,55.15,1016.59,5.15,0
31.23,54.74,1005.55,9.1,0
32.43,61.0,1017.81,15.1,0
28.33,43.27,1007.39,22.89,0
31.43,84.45,1006.66,26.13,1
23.88,53.68,997.03,19.56,0
30.84,72.41,1019.98,5.94,0
27.19,88.11,992.74,22.87,1
26.58,42.39,1002.57,21.16,0
25.51,41.02,1018.13,24.77,0
23.35,61.96,1001.95,19.87,0
33.52,85.49,1000.2,6.86,1
31.01,73.5,1014.2,25.37,0
33.17,48.72,993.94,18.84,1
21.94,86.9,1013.89,19.31,0
31.11,66.35,1011.74,20.14,0
24.94,42.08,1001.35,3.46,0
34.88,76.27,1000.63,8.3,1
37.45,91.52,998.62,3.76,1
29.78,93.33,1007.76,2.77,0
31.81,74.15,996.47,18.86,1
21.43,70.93,1011.49,20.21,0
38.38,78.13,1005.18,16.59,1
32.19,43.43,995.67,17.85,1
35.82,52.97,1006.1,13.31,0
38.55,58.63,991.72,9.61,0
39.31,55.9,1003.75,2.72,0
33.65,80.67,991.12,27.57,1
39.77,65.2,1017.46,3.19,0
20.12,91.37,1009.26,10.13,0
39.46,85.47,998.39,7.36,1
34.42,77.01,1001.83,16.78,1
35.1,75.75,997.12,8.56,1
36.67,66.28,1019.24,14.84,0
28.28,56.51,998.46,12.24,1
23.83,57.25,1004.76,11.67,0
21.48,86.71,1009.56,8.82,0
32.21,60.47,1003.25,3.35,0
21.07,42.35,1018.1,19.97,0
20.86,74.35,1012.58,19.04,0
22.0,80.03,995.27,28.18,1
31.54,85.12,1002.04,15.49,1
31.4,44.89,1009.35,25.12,0
31.25,76.48,1016.19,6.76,0
24.32,70.37,1011.6,24.61,0
20.41,66.92,1013.89,16.49,0
25.69,82.45,1005.5,22.32,0
24.18,52.11,1005.73,22.24,0
30.82,83.15,1009.44,20.46,1
31.73,55.84,1017.99,10.32,0
34.58,46.69,1011.83,25.99,0
32.46,64.37,1001.75,26.13,1
37.38,90.3,1000.19,13.5,1
23.81,60.24,1012.78,15.17,0
39.6,71.58,1006.12,2.9,0
27.22,57.18,1016.76,24.09,0
28.01,63.83,997.65,28.95,1
25.67,75.5,994.05,18.97,1
20.5,47.01,1014.05,11.51,0
39.72,79.44,1008.56,25.17,1
27.45,90.88,1010.32,29.68,0
28.47,42.53,1001.18,8.62,0
24.01,67.1,1018.12,4.24,0
38.01,41.82,1018.18,19.96,0
28.23,59.04,992.7,2.37,0
22.84,86.78,990.9,17.66,1
33.11,40.05,1003.27,14.18,1
38.68,60.78,998.93,26.87,1
35.42,98.25,1012.05,11.89,0
27.4,47.31,994.67,12.68,0
36.89,66.31,991.83,9.41,0
34.94,76.33,996.38,28.27,1
29.78,44.16,992.66,29.38,1
20.72,65.33,1019.13,26.2,0
33.51,40.42,1004.56,15.36,1
37.48,78.65,990.59,22.74,1
36.6,75.09,1003.71,9.09,1
32.51,45.56,1011.15,17.34,0
25.29,67.1,997.03,29.47,0
38.5,60.39,1000.66,12.99,1
37.19,82.77,1014.58,8.56,0
25.06,70.38,1008.21,2.42,0
38.49,79.88,1005.88,11.88,0
29.02,78.01,1010.75,10.23,0
25.64,47.3,1000.12,16.14,0
35.55,98.59,1013.17,29.21,1
26.25,71.19,1016.67,15.42,0
29.02,78.27,1002.93,9.23,1
29.72,67.7,999.81,14.79,1
32.19,70.13,999.81,25.49,1
33.08,78.76,1005.19,14.29,1
24.54,56.75,1007.72,13.16,0
24.72,73.96,1009.26,6.04,0
21.39,46.4,1007.34,26.56,0
30.27,40.75,991.74,20.74,1
39.1,48.7,996.33,15.65,1
26.65,74.52,1011.68,20.36,0
31.39,99.29,997.26,12.46,1
28.94,68.21,1016.16,13.3,0
20.97,54.69,998.15,2.87,0
34.64,50.7,1016.75,25.75,0
23.87,44.63,1006.36,28.87,0
23.15,66.47,1005.39,25.55,0
35.29,49.18,1002.36,14.66,1
23.91,81.08,1007.29,29.92,0
38.11,67.86,1013.55,3.73,0
39.94,81.85,994.56,20.45,1
23.44,94.31,1018.2,6.34,0
26.32,56.12,996.61,27.77,0
33.19,58.61,996.17,23.28,1
39.82,61.82,992.89,8.48,0
25.62,46.18,996.66,13.72,0
29.77,82.5,992.16,11.39,1
31.07,85.56,997.53,26.01,1
23.38,40.13,1014.48,16.1,0
36.47,75.84,1011.12,21.95,1
32.03,60.03,993.51,25.28,1
24.97,75.87,1006.46,15.83,0
30.88,47.25,1016.78,22.39,0
26.26,52.07,999.54,23.95,0
24.28,93.89,1006.08,15.2,0
29.2,69.46,1002.63,19.22,1
32.73,50.85,998.21,15.11,1
36.14,74.32,992.44,14.74,1
28.23,40.97,990.6,16.49,1
25.36,81.64,1014.15,25.55,0
34.67,59.32,991.79,19.64,1
30.46,62.83,998.85,9.25,0
30.68,78.06,1004.49,28.91,1
22.26,56.01,994.73,5.87,0
25.09,74.41,1003.66,17.12,0
32.42,93.38,1004.34,6.75,1
22.63,92.68,991.27,15.29,1
37.15,85.92,1005.07,28.73,1
22.23,96.68,994.38,29.66,1
39.14,77.25,997.35,2.33,1
33.17,52.17,1010.49,9.72,0
36.0,62.54,1001.26,4.99,0
20.01,62.56,1006.02,14.49,0
27.87,82.35,999.08,11.6,0
22.18,51.56,995.96,14.81,0
29.9,61.53,1001.11,16.58,1
39.92,53.24,1012.93,10.61,0
22.66,73.29,1006.37,17.12,0
30.11,47.61,1004.11,29.51,1
30.07,40.59,1000.49,24.87,1
28.58,95.89,1006.66,16.48,1
39.54,87.05,993.92,11.04,1
26.15,93.42,1014.93,11.69,0
39.83,95.6,1016.78,13.96,1
30.44,52.89,994.33,29.18,1
21.44,40.01,1014.11,28.8,0
36.62,82.43,1019.76,27.57,1
36.87,59.11,1005.52,19.58,0
33.53,71.23,1016.79,7.53,0
37.87,98.87,991.8,8.68,1
26.86,48.26,1012.53,27.64,0
22.35,49.75,1008.8,23.47,0
33.94,61.81,1005.87,25.45,0
38.78,97.88,1014.15,26.03,1
32.05,68.97,1011.38,12.68,0
25.95,72.6,1019.51,20.84,0
20.14,46.95,994.84,3.24,0
22.33,96.13,1018.26,29.16,0
30.53,84.66,1006.2,14.94,1
38.77,42.34,1002.9,8.82,0
21.29,89.07,995.78,7.74,0
33.46,65.37,991.19,27.68,1
22.31,44.72,1000.7,21.06,0
29.9,97.18,1006.64,26.82,1
28.21,48.04,1006.82,14.23,0
26.24,55.03,994.98,16.85,0
33.02,80.69,995.47,2.52,1
39.32,45.25,1015.11,22.8,0
29.93,78.36,1013.88,6.51,0
28.6,48.57,994.1,15.61,1
33.37,70.28,1010.25,27.76,0
37.86,98.61,996.76,17.77,1
31.92,62.73,1007.22,16.36,0
22.75,61.06,991.16,23.89,0
25.67,97.31,1009.26,16.67,0
38.14,79.08,1003.68,2.28,1
39.02,64.76,995.81,7.01,0
39.27,94.4,1012.86,24.03,1
27.33,86.39,1007.06,28.43,0
30.23,78.98,994.32,18.01,1
32.68,44.67,1009.54,21.53,0
38.2,62.61,1012.75,20.73,0
29.59,84.4,1000.7,5.62,1
20.35,52.09,997.72,13.94,0
37.14,93.31,998.84,18.37,1
24.22,74.47,1006.46,21.58,0
20.26,63.75,1014.36,14.86,0
24.33,46.58,1016.38,4.07,0
39.48,84.52,1005.36,26.24,1
21.77,63.06,995.37,22.26,0
22.76,84.87,990.36,27.28,1
33.04,57.22,1016.09,18.65,0
22.58,84.03,1007.38,19.81,0
35.71,69.51,1008.37,16.34,0
21.75,58.8,1009.03,21.52,0
33.28,75.97,991.7,2.26,1
39.7,86.83,999.27,4.82,1
30.29,53.52,996.8,21.19,1
27.08,76.41,1011.57,14.27,0
36.78,67.69,1001.38,28.48,1
29.88,53.05,1007.08,22.84,0
26.85,76.39,1018.85,2.71,0
22.36,86.63,999.72,26.99,1
36.19,55.75,1009.09,29.96,0
34.19,96.63,990.49,27.36,1
30.27,84.59,1011.4,24.76,1
20.06,84.77,1009.5,7.12,0
32.22,44.58,1000.48,12.43,1
29.32,90.57,992.32,25.16,1
23.69,83.38,1011.02,3.72,0
25.21,71.43,1009.21,27.87,0
23.14,75.2,1004.67,26.83,1
37.95,84.75,1003.28,23.06,1
26.01,51.92,997.96,29.78,0
28.05,85.13,994.68,19.98,1
29.46,87.62,990.73,22.67,1
32.97,83.39,993.8,9.4,1
35.0,66.66,992.43,21.33,1
22.78,48.98,1004.19,2.34,0
37.31,66.35,996.61,8.51,0
24.71,88.07,1017.13,12.85,0
37.97,43.82,1016.25,25.87,0
28.2,98.25,995.81,21.92,1
27.41,89.28,1009.12,17.92,0
31.46,81.83,1005.97,28.08,1
31.46,43.35,996.64,25.0,1
37.83,70.22,992.28,28.43,1
23.98,54.79,1016.56,24.87,0
23.11,84.0,993.36,29.77,1
24.4,46.66,999.87,13.75,0
34.32,99.19,993.14,28.46,1
37.94,45.22,1013.35,22.16,0
37.87,71.91,1010.82,27.3,0
36.68,43.71,1006.96,8.21,0
32.66,66.25,1011.2,9.13,0
29.76,49.41,1013.85,5.47,0
33.86,95.06,1005.97,11.34,0
21.1,40.68,1008.45,16.0,0
34.52,74.46,1000.06,17.61,1
26.52,91.89,1005.79,13.17,0
22.27,52.66,1013.38,18.22,0
20.05,90.46,1018.57,19.91,0
23.13,83.28,1011.09,15.33,0
33.68,59.81,1002.74,10.93,0
35.89,75.62,990.46,6.3,1
37.85,58.88,1006.63,5.89,0
37.33,90.13,1006.83,27.99,1
36.18,95.88,999.88,13.97,1
25.34,46.49,1004.6,7.61,0
32.88,48.13,990.71,3.42,0
26.74,61.34,996.94,25.16,0
29.56,73.33,991.18,4.04,0
27.55,48.81,999.45,22.76,0
28.18,78.73,1012.87,17.85,1
38.24,59.21,991.24,23.81,1
30.27,76.08,996.85,29.39,1
26.85,53.55,1014.0,10.58,0
25.7,46.52,1011.18,5.15,0
29.58,74.73,1015.29,10.91,0
34.47,72.8,995.05,9.91,0
29.6,61.44,1005.67,27.48,0
25.59,77.51,998.79,15.26,1
28.66,66.8,1019.74,19.64,0
21.17,57.89,1012.83,8.8,0
26.69,55.81,994.09,29.03,0
28.2,42.21,1011.41,19.59,0
27.17,62.38,1014.77,7.38,0
29.3,47.49,1003.13,17.42,1
32.4,52.04,995.96,16.71,1
35.7,72.2,1018.96,20.77,0
35.97,46.72,1013.01,6.04,0
23.85,63.2,990.12,14.25,0
27.23,98.54,1012.99,25.69,0
26.93,44.53,999.03,2.73,0
36.78,98.29,1002.48,27.53,1
20.8,80.92,1000.34,3.34,0
39.11,53.66,999.53,18.23,1
30.53,64.7,1009.67,14.39,0
32.52,89.12,1003.81,18.02,1
38.55,87.25,1010.49,11.49,0
24.79,49.43,1013.87,27.08,0
29.08,64.08,995.85,4.22,0
31.52,47.13,1009.49,7.58,0
38.71,97.62,1013.6,27.74,1
33.38,66.81,1005.97,8.7,0
22.81,78.7,1016.05,13.95,0
35.44,70.04,999.74,22.44,1
21.16,99.23,1008.07,14.15,0
23.1,51.35,994.85,15.09,0
26.52,87.07,998.83,2.04,0
25.67,73.33,1001.94,2.88,0
33.86,97.66,1013.46,6.06,0
30.27,88.15,1016.66,3.91,0
38.46,72.57,992.0,8.52,0
32.58,70.4,994.45,12.32,1
24.73,78.9,991.56,18.44,1
23.21,84.7,1008.93,12.49,0
35.49,93.41,1003.67,22.73,1
23.66,53.63,1000.41,29.17,0
28.97,69.23,1015.47,11.85,0
26.49,95.18,1014.46,7.01,0
39.41,91.44,993.83,29.63,1
21.27,54.73,1018.61,12.8,0
21.64,41.61,1004.47,27.44,0
27.51,72.57,1001.62,16.62,0
37.9,80.47,998.86,8.4,1
21.84,72.42,994.79,7.89,0
34.3,50.64,1016.82,29.27,0
20.23,83.17,995.36,16.36,1
28.88,87.81,1008.08,5.29,0
20.2,65.13,1009.27,9.74,0
34.62,86.5,1002.25,19.46,1
28.42,74.15,1007.89,29.85,0
21.01,61.76,1003.48,26.24,0
25.26,74.79,1019.54,2.03,0
38.71,62.13,1003.66,13.84,1
29.42,50.62,1003.98,24.29,1
31.03,95.46,998.68,8.7,1
20.08,80.12,997.08,10.8,0
36.53,58.6,992.46,2.17,0
35.39,60.41,1002.87,26.28,1
28.22,98.57,999.82,23.51,1
27.17,44.8,1006.98,21.64,0
27.08,88.42,997.76,16.48,1
31.16,63.96,990.48,12.88,1
34.01,70.05,1010.67,22.15,0
23.34,94.94,1001.73,11.35,0
22.55,59.89,991.61,20.91,0
37.57,46.91,992.2,27.65,1
36.19,46.97,1012.2,3.95,0
35.18,89.43,997.49,5.25,1
29.52,61.75,1001.84,6.01,0
35.72,94.91,1014.77,17.89,1
32.56,64.71,994.02,20.1,1
26.27,45.41,994.17,23.4,0
35.07,63.68,1011.0,28.33,0
24.07,94.16,1014.31,13.78,0
31.95,72.43,1004.94,27.21,1
31.18,81.85,1007.13,6.19,0
36.61,91.36,994.5,11.29,1
24.7,78.64,1008.58,12.56,0
26.66,63.75,991.27,19.98,0
21.74,53.86,1012.3,26.73,0
31.94,67.2,1019.92,26.0,0
24.94,54.17,1014.92,11.5,0
30.84,79.36,1016.68,13.45,1
21.89,64.04,1010.71,6.27,0
37.27,60.65,1008.45,4.82,0
27.23,71.33,1011.05,3.47,0
37.68,56.27,991.41,19.3,1
33.55,43.02,994.24,18.31,1
29.0,58.83,1005.98,22.89,0
27.42,73.63,993.86,20.35,0
34.04,42.85,1007.06,12.75,0
29.85,59.92,1003.02,19.39,1
37.63,88.53,993.87,15.14,1
30.01,72.98,994.62,18.51,1
24.5,69.99,1017.49,8.21,0
32.28,75.65,999.08,26.99,1
37.31,97.57,996.72,12.82,1
27.56,87.77,995.87,6.21,0
25.62,43.31,995.8,28.41,0
38.78,74.22,1019.1,3.68,0
28.15,47.14,992.26,19.77,1
29.59,61.61,1001.4,10.1,0
29.52,53.42,1003.86,20.68,1
39.95,98.44,997.51,2.45,1
26.77,89.9,1017.91,26.82,0
39.6,87.04,999.53,24.07,1
22.19,44.8,1007.9,21.15,0
28.38,63.31,998.57,12.89,1
21.2,72.35,1006.15,25.02,0
32.78,48.11,1007.51,9.71,0
21.88,76.44,991.11,16.22,1
32.66,86.03,1005.71,25.55,1
38.66,62.41,998.68,20.3,1
21.53,99.22,1004.62,5.61,0
26.59,86.99,1009.96,22.52,0
29.72,57.94,990.12,15.72,1
39.55,58.43,996.78,11.12,0
34.15,97.33,1003.71,24.94,1
36.97,92.12,997.18,17.02,1
25.7,60.31,991.95,19.13,0
24.08,68.2,994.93,29.35,0
36.53,82.85,1012.28,26.92,1
37.94,83.17,1005.68,5.79,0
37.08,47.79,1004.75,18.67,1
25.39,70.64,1006.27,28.5,0
36.02,93.46,1018.01,27.5,1
29.46,53.56,1002.61,24.7,1
29.15,74.86,998.7,9.59,0
39.35,47.78,1016.84,25.09,0
26.96,75.78,1018.27,28.72,0
33.89,83.39,1004.4,14.12,1
22.53,90.99,1009.93,9.77,0
35.11,61.25,1007.5,11.08,0
37.3,69.52,1019.41,16.06,0
28.28,54.63,1005.78,18.63,0
26.69,77.94,1018.3,14.45,0
29.99,56.03,1002.51,10.57,0
31.05,43.95,1002.55,20.72,1
32.01,93.91,1008.73,8.62,0
37.34,88.62,1017.22,27.0,1
34.11,99.45,1016.71,26.52,1
28.98,84.34,1016.31,29.99,1
36.57,74.1,994.79,27.47,1
36.94,69.49,1008.89,12.23,0
24.97,60.11,1007.04,25.71,0
31.98,50.02,1006.87,3.47,0
20.03,64.17,1017.33,9.37,0
35.6,66.06,1005.75,11.88,0
26.94,75.2,992.04,22.78,1
20.79,44.34,992.92,25.98,0
27.03,79.17,1002.91,29.54,1
30.56,52.57,1011.57,13.29,0
31.49,43.03,1015.76,24.11,0
25.55,53.97,1008.48,14.46,0
27.69,95.99,1011.7,20.39,0
39.74,73.95,1003.6,23.72,1
26.77,93.3,1002.33,5.36,0
39.46,81.16,1013.55,24.53,1
22.81,64.05,1016.73,16.16,0
27.79,65.57,991.13,28.5,0
20.89,61.46,1008.54,11.07,0
30.82,40.19,1001.65,18.85,1
39.95,46.94,998.75,8.6,0
39.76,82.78,991.66,29.39,1
26.62,74.91,1004.64,16.38,0
32.53,82.57,1008.57,29.54,1
30.03,60.56,1004.02,5.09,0
26.26,44.51,990.51,26.73,0
36.75,47.66,1004.23,5.93,0
23.03,90.3,1003.96,13.97,1
22.1,40.72,1002.25,9.94,0
28.26,46.6,992.01,20.77,1
29.54,52.56,996.54,27.68,1
24.01,84.22,993.95,16.45,1
32.18,92.72,1011.39,21.33,1
21.9,98.62,1002.26,20.12,1
26.74,77.65,1003.76,23.89,1
31.97,52.19,1000.17,5.63,0
23.07,50.31,990.89,10.1,0
37.02,68.27,1009.71,23.33,0
34.02,97.19,992.37,25.9,1
28.96,86.86,990.27,26.58,1
26.05,90.85,997.97,20.85,1
24.22,67.25,991.03,27.45,0
28.79,54.84,997.92,5.4,0
32.09,80.42,1008.33,24.48,1
27.7,94.09,993.02,24.43,1
37.7,68.84,990.91,25.75,1
36.34,46.62,999.47,14.41,1
36.79,96.28,993.07,19.57,1
29.47,92.22,1000.4,18.32,1
38.44,88.63,994.25,24.99,1
30.32,57.58,991.3,17.76,1
35.32,43.35,1008.29,13.95,0
28.67,53.86,1001.79,9.32,0
26.24,41.89,990.23,13.03,0
33.62,64.62,1009.04,17.09,0
30.86,64.0,1002.23,6.5,0
29.02,70.6,995.94,4.47,0
34.79,64.94,997.13,11.71,0
27.02,61.55,990.65,4.13,0
35.58,96.71,1008.06,9.86,0
30.53,83.33,990.18,23.36,1
33.66,57.53,1001.01,12.32,1
24.86,89.95,995.72,17.07,1
28.05,83.49,990.68,21.17,1
22.45,40.56,1018.07,14.57,0
20.96,58.99,1000.73,22.8,0
23.42,63.36,1002.87,27.95,0
32.77,76.0,1004.71,10.22,1
22.55,79.89,999.07,14.76,1
21.25,65.02,1007.82,14.16,0
38.27,56.59,1001.47,29.36,1
24.76,91.54,1005.02,15.24,0
27.84,44.76,991.49,20.13,0
31.51,85.16,1004.97,12.74,1
22.69,84.16,1004.3,12.44,1
37.98,49.19,994.58,12.9,1
31.93,95.12,995.98,19.21,1
24.51,90.38,998.0,4.64,0
26.93,44.48,1008.94,9.64,0
24.58,63.34,999.48,8.47,0
30.25,53.3,1010.08,14.46,0
31.96,85.47,1006.96,14.36,1
36.1,78.13,990.84,21.34,1
33.53,58.13,1002.92,9.82,0
37.01,96.91,1013.39,29.06,1
29.26,65.72,994.99,19.43,1
31.99,76.48,1005.31,17.34,1
25.57,89.84,1005.89,27.13,0
25.25,79.18,997.45,28.61,1
32.35,44.86,992.13,23.84,1
32.55,46.7,997.48,4.86,0
23.81,70.17,996.4,23.95,0
23.91,87.92,1013.3,2.4,0
28.99,75.03,992.79,2.1,1
23.46,63.06,992.6,18.45,0
24.38,73.28,1013.8,11.37,0
